id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,match_id,clearance_head,clearance_body_part,possession_team_id,team_id,player_id,out,clearance_right_foot,clearance_aerial_won,clearance_left_foot,clearance_other,off_camera
82ba0f57-722d-413e-a1b4-387304ed6b9e,1084,1,00:26:32.961,26,32,Clearance,42,Scotland,From Free Kick,Hungary,Endre Botka,Right Center Back,"[12.8, 47.6]",0.0,True,,3930177,,Left Foot,942,916,31887,,,,True,,
720d994b-6cba-4b30-a6fa-80839583e33a,1123,1,00:27:51.718,27,51,Clearance,46,Hungary,From Corner,Scotland,Grant Campbell Hanley,Center Back,"[11.5, 36.5]",0.0,True,"['4ad2a7dd-9c84-41c6-93db-77db091f99c0', '86f5995c-4cb3-43b9-8cce-ce4bc5a3b8e4']",3930177,True,Head,916,942,9481,,,True,,,
ffa7f85c-2c50-414f-9cfa-332e432600c6,1160,1,00:30:01.499,30,1,Clearance,51,Hungary,From Free Kick,Scotland,Grant Campbell Hanley,Center Back,"[21.0, 33.8]",0.0,True,"['10702229-5178-4061-bb5d-6f625218ef38', '226f24d6-9d85-404a-9f97-f075a770111d']",3930177,True,Head,916,942,9481,,,True,,,
6b3e5336-6f04-4c25-81f5-404682449719,1188,1,00:31:57.174,31,57,Clearance,53,Hungary,From Corner,Scotland,Grant Campbell Hanley,Center Back,"[3.2, 38.8]",0.0,True,['c9320b76-dc04-48b8-87be-f5a5bf0f3e58'],3930177,True,Head,916,942,9481,,,,,,
ff1bee27-687b-4be6-a418-9850c0be2ac7,1192,1,00:32:03.548,32,3,Clearance,53,Hungary,From Corner,Scotland,Grant Campbell Hanley,Center Back,"[12.8, 41.7]",0.0,True,['14fde196-d905-4f9b-9740-3fc7fc401072'],3930177,True,Head,916,942,9481,,,,,,
d5a9fbab-8769-472c-9116-7a30c1373123,1195,1,00:32:05.805,32,5,Clearance,53,Hungary,From Corner,Scotland,Anthony Ralston,Right Wing Back,"[19.1, 37.1]",0.0,True,['1b8e463a-b5e5-48da-8872-00de701003d6'],3930177,,Right Foot,916,942,22308,True,True,,,,
fa326975-99ac-489d-bc38-e9dec84a389f,1199,1,00:32:38.047,32,38,Clearance,54,Hungary,From Throw In,Scotland,Callum McGregor,Left Defensive Midfield,"[41.9, 5.0]",0.0,True,"['3e9ba8e6-5e54-444c-bade-be4fc275ded6', '8276df63-d767-4de6-a44f-d8f75b009540']",3930177,True,Head,916,942,10534,,,True,,,
681f3ac2-b3ad-44c1-861f-5ee428a7d43b,1235,1,00:33:06.997,33,6,Clearance,54,Hungary,From Throw In,Scotland,Scott McTominay,Left Attacking Midfield,"[11.2, 37.1]",0.0,True,['3967089a-05cb-4238-bf64-2eb13a41b930'],3930177,True,Head,916,942,3620,True,,,,,
0de5c0fd-8edf-430d-a989-49c6cbfe1bec,1478,1,00:38:02.092,38,2,Clearance,60,Scotland,From Throw In,Hungary,Endre Botka,Right Center Back,"[13.6, 42.5]",0.0,True,,3930177,,Right Foot,942,916,31887,,True,,,,
033bc9c8-cc42-417a-8338-317853c47f54,1503,1,00:39:08.856,39,8,Clearance,62,Hungary,From Free Kick,Scotland,Andrew Robertson,Left Wing Back,"[12.0, 41.5]",0.0,True,['bc5132fa-142c-4f41-97f6-4a1d5986e1d2'],3930177,True,Head,916,942,3655,,,,,,
c211d85b-3d6e-4a78-97d5-a0802573ad04,1506,1,00:39:11.254,39,11,Clearance,62,Hungary,From Free Kick,Scotland,Jack Hendry,Right Center Back,"[14.5, 38.3]",0.0,True,['1ac27f7a-8154-4136-8e1d-96cefe94c9b5'],3930177,True,Head,916,942,11116,,,,,,
cd468ac6-9191-4bb8-a438-3f9f1cbaa6f2,1521,1,00:41:05.645,41,5,Clearance,64,Scotland,From Goal Kick,Hungary,Milos Kerkez,Left Wing Back,"[36.9, 18.1]",0.0,True,['8022fa49-6bf3-4a34-b87d-189459b7532a'],3930177,True,Head,942,916,89635,,,,,,
cebc7e01-01a6-47c6-b4dc-7e05ea2eda99,1759,2,00:00:33.322,45,33,Clearance,72,Scotland,From Kick Off,Hungary,Milos Kerkez,Left Wing Back,"[53.3, 12.3]",0.0,True,"['1d85ba20-01fc-4d65-b329-01dd856f346a', 'b6005a67-96b2-4f00-b184-55d5103fbed5']",3930177,True,Head,942,916,89635,,,True,,,
6114bf59-fff5-4997-adda-9242137be3cf,1793,2,00:02:14.835,47,14,Clearance,75,Hungary,From Throw In,Scotland,Andrew Robertson,Left Wing Back,"[7.0, 25.6]",0.0,True,,3930177,,Left Foot,916,942,3655,True,,,True,,
0c5c2eac-5246-4d78-96fa-f09a185469b7,1797,2,00:02:35.192,47,35,Clearance,76,Hungary,From Throw In,Scotland,Scott McKenna,Left Center Back,"[7.2, 28.4]",0.0,True,"['14762ae2-4407-48e9-aa7f-c078bda16c6c', 'e6d227dd-6e7d-47f1-9936-be36a94e5e2b']",3930177,True,Head,916,942,10002,True,,True,,,
f1e65cbf-5da1-4499-9f4c-eb6dc9477e10,1799,2,00:02:58.682,47,58,Clearance,77,Hungary,From Corner,Scotland,Grant Campbell Hanley,Center Back,"[10.5, 39.1]",0.0,True,['1de08a8c-27f7-4aa5-b17f-6ad9e085340d'],3930177,True,Head,916,942,9481,True,,,,,
9953ccdd-def9-4c61-8cae-fa1e6032a8cb,1825,2,00:04:07.660,49,7,Clearance,79,Scotland,From Keeper,Hungary,Endre Botka,Right Center Back,"[45.8, 66.0]",0.0,True,"['9a1e4627-b988-4191-9f2c-539861a34f3f', 'a1cf1f7e-fd26-4497-be31-da70a95f202a']",3930177,True,Head,942,916,31887,True,,True,,,
0b7c54e4-9daa-44e5-a6fe-3b204e2604a5,1911,2,00:07:03.258,52,3,Clearance,86,Scotland,From Throw In,Hungary,Willi Orban,Center Back,"[13.0, 54.3]",0.0,True,['572fbee1-086b-45c8-a053-0cc0a27c5fbf'],3930177,,Other,942,916,8509,,,,,True,
cdf566e3-271d-4956-9ecc-ac5f12df1c42,2013,2,00:09:46.266,54,46,Clearance,90,Hungary,From Throw In,Scotland,Jack Hendry,Right Center Back,"[49.5, 25.8]",0.0,True,"['893484d7-4d20-414f-889d-d7daa36e525c', 'd8c1d0ce-419d-4c99-9e0a-2f41b2f1c462']",3930177,True,Head,916,942,11116,,,True,,,
533c21bb-443f-4a3c-b33a-b36b695d7bc8,2074,2,00:11:20.584,56,20,Clearance,94,Hungary,From Corner,Scotland,Scott McTominay,Left Attacking Midfield,"[3.7, 42.8]",0.0,True,"['829eda88-1f63-42b6-9298-d2542a2a7cda', 'f44a0f7d-a609-4e0c-9be3-f49ace337c12']",3930177,True,Head,916,942,3620,,,True,,,
1e8e440a-5735-4509-93c6-66a404d679bc,2144,2,00:12:52.141,57,52,Clearance,95,Scotland,From Goal Kick,Hungary,Willi Orban,Center Back,"[7.8, 36.8]",0.0,True,['824f466a-55ae-455e-b99c-d698c113ffe0'],3930177,,Right Foot,942,916,8509,True,True,,,,
9e5c430b-73c5-4dde-9422-a45045487b04,2165,2,00:13:25.888,58,25,Clearance,96,Scotland,From Throw In,Hungary,Callum Styles,Left Defensive Midfield,"[11.5, 9.0]",0.0,True,['7e815713-c27d-45a2-a0a9-5bc1be94f7ef'],3930177,,Right Foot,942,916,4286,,True,,,,
89f80acb-b604-43d1-9e38-8eab72a563e6,2168,2,00:13:33.031,58,33,Clearance,96,Scotland,From Throw In,Hungary,Márton Dárdai,Left Center Back,"[10.1, 11.0]",0.0,True,['c04fc358-4fa1-427f-a1a1-69db0cd6c31c'],3930177,,Left Foot,942,916,40920,,,,True,,
70329235-3fbf-44f3-b659-88a005d98e3c,2348,2,00:17:59.979,62,59,Clearance,102,Hungary,From Free Kick,Scotland,Scott McKenna,Left Center Back,"[31.8, 18.3]",0.0,True,"['142db053-24f3-4aeb-9736-bf796080b98b', 'fee410e5-5ab3-4df0-afec-408e73f3d5d4']",3930177,True,Head,916,942,10002,,,True,,,
fc68c1bd-2442-49a0-94ee-d189a906b4b9,2575,2,00:31:11.216,76,11,Clearance,117,Scotland,From Free Kick,Hungary,Endre Botka,Right Center Back,"[39.1, 53.9]",0.0,True,,3930177,,Right Foot,942,916,31887,,True,,,,
d3048cb4-791a-4800-8d7d-31bef8c44a11,2613,2,00:32:08.032,77,8,Clearance,118,Scotland,From Corner,Hungary,Dominik Szoboszlai,Right Attacking Midfield,"[3.0, 33.6]",0.0,True,['967c98d7-f20d-4652-a4b9-211a99aaed36'],3930177,,Left Foot,942,916,21209,,,,True,,
1bbc7a91-8010-4ede-a050-a50c6c5d21a4,2615,2,00:32:11.847,77,11,Clearance,118,Scotland,From Corner,Scotland,Billy Gilmour,Right Defensive Midfield,"[79.7, 58.9]",0.0,True,['ec2ea838-c037-4785-9d48-bbd454b8c14f'],3930177,,Right Foot,942,942,31067,,True,,,,
240055b5-e7ee-43b2-b641-658b1e04fabf,2754,2,00:35:11.290,80,11,Clearance,121,Hungary,From Throw In,Scotland,Billy Gilmour,Right Defensive Midfield,"[34.6, 56.6]",0.0,True,['63b9240b-6c84-43b3-ad98-730fc346496a'],3930177,,Right Foot,916,942,31067,True,True,,,,
d5e765ee-5fb6-4022-b3dd-b1c698f8254c,2767,2,00:35:24.887,80,24,Clearance,122,Hungary,From Throw In,Scotland,Andrew Robertson,Left Wing Back,"[12.9, 34.7]",0.0,True,"['23330d8a-a734-4133-a308-06d099caf3d4', '273c6fcd-fed7-4f0e-9b83-8283fda93a8a']",3930177,True,Head,916,942,3655,,,True,,,
2b9e7547-04af-4590-b39a-381cd2d49e92,2869,2,00:38:13.152,83,13,Clearance,126,Hungary,From Free Kick,Hungary,Ádám Nagy,Left Defensive Midfield,"[56.3, 14.5]",0.0,True,['da9470a8-0c82-4513-b157-10a7da440c3e'],3930177,True,Head,916,916,7162,True,,,,,
ea8f8940-e414-46c1-a7c7-f934e038016d,2914,2,00:39:00.204,84,0,Clearance,128,Hungary,From Keeper,Scotland,Jack Hendry,Right Center Back,"[6.2, 45.7]",0.0,True,['98613717-5f82-4ddf-950e-4e709fab23cf'],3930177,True,Head,916,942,11116,,,,,,
411c7649-0b63-411a-96b7-d483a17244e3,2945,2,00:39:43.198,84,43,Clearance,130,Hungary,Regular Play,Scotland,Andrew Robertson,Left Wing Back,"[3.4, 33.9]",0.0,True,['5d220b0c-1551-444e-b7fe-e2818f2afa32'],3930177,True,Head,916,942,3655,,,,,,
2ee79684-7e50-4dbc-877e-9442a539ce39,3057,2,00:44:57.243,89,57,Clearance,138,Hungary,From Corner,Scotland,Lawrence Shankland,Left Center Forward,"[12.6, 40.8]",0.0,True,"['3558d81c-b780-4d4f-8872-fd6808a373db', 'e10920b5-1758-4dd5-bcf2-9561fc8f2928']",3930177,True,Head,916,942,38169,,,True,,,
6fe822fa-17c0-4aae-b6c6-0258daa7fe4b,3063,2,00:45:22.962,90,22,Clearance,139,Scotland,From Goal Kick,Hungary,Endre Botka,Right Center Back,"[39.5, 48.0]",0.0,True,['07de4ea7-ba8f-42c1-ab2f-78934d616b0c'],3930177,True,Head,942,916,31887,,,,,,
aa51600d-d5f3-4b8d-87d9-4f2025216865,3099,2,00:45:45.710,90,45,Clearance,140,Hungary,Regular Play,Scotland,Scott McKenna,Left Center Back,"[3.8, 29.8]",0.0,True,['a5161fad-9e86-44b6-ad04-c770b1cdee59'],3930177,,Left Foot,916,942,10002,,,,True,,
2845ae6f-882b-41f5-9714-bd52609efc0d,3102,2,00:45:46.799,90,46,Clearance,140,Hungary,Regular Play,Scotland,Grant Campbell Hanley,Center Back,"[7.0, 36.8]",0.0,True,,3930177,,Left Foot,916,942,9481,,,,True,,
d3f7efa1-8208-4c48-aec5-c47a9c2d629a,3156,2,00:48:20.082,93,20,Clearance,145,Scotland,From Free Kick,Hungary,Ádám Nagy,Left Defensive Midfield,"[12.4, 45.2]",0.0,True,['dcab1512-10ef-446d-845b-8015e17e283c'],3930177,True,Head,942,916,7162,,,,,,
b9daf2ba-d8ef-4379-b2d6-9d0c024b74ff,3208,2,00:49:34.203,94,34,Clearance,150,Hungary,From Throw In,Scotland,Grant Campbell Hanley,Center Back,"[15.0, 22.7]",0.0,True,"['1494c832-0f0b-41b3-b39c-3458e4134692', 'ac757b3f-42a3-403b-8241-34427f9ce8e4']",3930177,,Left Foot,916,942,9481,True,,,True,,
8d7a9cdd-b5f3-4475-8600-9e2e6f74aefd,3220,2,00:50:11.182,95,11,Clearance,152,Scotland,From Free Kick,Hungary,Willi Orban,Center Back,"[30.0, 33.7]",0.0,True,['750f4c65-fd15-42b3-a525-69480f33bc63'],3930177,,Right Foot,942,916,8509,,True,,,,
36e5ecf9-444a-43df-b965-f78819afaa11,3338,2,00:53:32.214,98,32,Clearance,161,Scotland,Regular Play,Hungary,Ádám Nagy,Left Defensive Midfield,"[52.6, 14.8]",0.0,True,"['977dff90-edb6-4ed4-870d-36ce559e3225', 'a7ddac19-a1c2-42a6-bb22-6d5888fdb52e']",3930177,True,Head,942,916,7162,,,True,,,
ea36b398-2538-4d44-bbe3-36d898d702da,3379,2,00:56:26.819,101,26,Clearance,164,Scotland,From Kick Off,Hungary,Zsolt Nagy,Left Wing Back,"[16.6, 12.8]",0.0,True,['ebcd9033-a064-4d74-a3fe-0337c980e959'],3930177,True,Head,942,916,73886,,,,,,
291f8cc0-4f38-43a4-b2bc-388f25fb2862,67,1,00:02:07.300,2,7,Clearance,3,Netherlands,From Corner,France,Marcus Thuram,Center Forward,"[3.6, 43.7]",0.0,True,"['41ea832a-c377-46c6-b377-1114f7ab0484', '717398b4-5162-4514-a93e-d819048ad23e']",3930173,True,Head,941,771,2972,,,True,,,
784e1d5a-bfda-473f-a880-22455cb1aeb0,180,1,00:04:30.491,4,30,Clearance,7,France,From Corner,Netherlands,Virgil van Dijk,Left Center Back,"[12.8, 36.1]",0.0,True,['3cc515a3-f9d3-4e13-b81b-b0160bbfe99a'],3930173,True,Head,771,941,3669,,,,,,
e403b62c-d9dd-47ab-96f8-da860598ec3b,200,1,00:04:54.906,4,54,Clearance,8,Netherlands,Regular Play,France,Jules Koundé,Right Back,"[14.8, 72.3]",0.0,True,['a22880e3-d8ec-4f6d-ada8-a406fe0b3bad'],3930173,,Right Foot,941,771,4445,,True,,,,
54951a92-f68f-4147-932a-50ddcfbc5124,270,1,00:06:02.389,6,2,Clearance,9,France,From Throw In,Netherlands,Virgil van Dijk,Left Center Back,"[7.6, 31.0]",0.0,True,['5f08fddb-e6b6-4414-9785-88a5179e4362'],3930173,,Left Foot,771,941,3669,True,,,True,,
48132fa9-af95-4cbf-b1db-6f5f01f865f4,501,1,00:10:16.792,10,16,Clearance,15,Netherlands,From Free Kick,France,Jules Koundé,Right Back,"[5.3, 59.6]",0.0,True,['f4a768d5-29d8-4b68-aa45-96ca66489b91'],3930173,True,Head,941,771,4445,True,,,,,
c9275b34-e8b3-47a5-9bf6-cf8ba2283ef9,631,1,00:12:35.904,12,35,Clearance,17,France,From Free Kick,Netherlands,Tijjani Reijnders,Left Defensive Midfield,"[12.5, 37.7]",0.0,True,['efcec53c-a9ab-4bb4-9e8e-13f742caa9c5'],3930173,True,Head,771,941,21582,True,,,,,
9c06560c-0b80-45e0-a8ca-9ae7190695b0,649,1,00:13:10.171,13,10,Clearance,18,France,From Throw In,Netherlands,Stefan de Vrij,Right Center Back,"[7.9, 38.7]",0.0,True,['09a615f4-185b-4569-a83f-6771775c5e7c'],3930173,True,Head,771,941,7787,,,,,,
f9cfc101-4a56-4edd-ac4b-70d5a441ae54,862,1,00:18:19.968,18,19,Clearance,25,France,From Corner,Netherlands,Stefan de Vrij,Right Center Back,"[10.8, 32.8]",0.0,True,"['16326ae9-b7d6-4c6c-8ae3-3d5d3ce0c344', 'c1bc7cf9-62a6-45ce-8b49-a3eb781b89cd']",3930173,True,Head,771,941,7787,,,True,,,
45063306-f18f-4417-9d8d-af02a64c926f,1045,1,00:22:20.797,22,20,Clearance,30,France,From Throw In,Netherlands,Nathan Aké,Left Back,"[74.5, 12.5]",0.0,True,"['052d6318-35e2-4fef-a65b-ff25fc3f1fa0', 'ae000bd3-7b17-40a6-9e83-acbd84547810']",3930173,True,Head,771,941,3306,,,True,,,
9fb37bc1-173b-4e22-8bc9-9f17a02e3322,1630,1,00:36:26.140,36,26,Clearance,53,Netherlands,Regular Play,France,William Saliba,Left Center Back,"[10.5, 32.0]",0.0,True,['96b3536c-6aea-4bea-b757-2dcd7cb1bba3'],3930173,,Left Foot,941,771,17592,,,,True,,
273107a9-276e-4cfa-ace3-674e69198e45,1668,1,00:38:17.974,38,17,Clearance,54,France,From Free Kick,Netherlands,Virgil van Dijk,Left Center Back,"[5.6, 39.0]",0.0,True,['c39dc8b8-5619-401a-a9d0-5c6725f86b2d'],3930173,True,Head,771,941,3669,,,,,,
d551f5ef-3d7e-4142-b8df-55bc6b9ce1a2,1684,1,00:39:04.382,39,4,Clearance,56,France,Regular Play,Netherlands,Jerdy Schouten,Right Defensive Midfield,"[11.5, 31.3]",0.0,True,['f91ac44d-590a-44c5-8b84-31179c65fe42'],3930173,,Left Foot,771,941,15503,,,,True,,
6fd43256-f083-4e31-8c0f-6da353dc1468,1694,1,00:41:17.186,41,17,Clearance,58,France,From Corner,Netherlands,Cody Mathès Gakpo,Left Wing,"[7.6, 33.1]",0.0,True,['91bc10b0-ee63-44cf-acf6-4d51a88072db'],3930173,True,Head,771,941,20750,True,,,,,
f824d6d6-d338-4d86-83c7-2e67a22817f8,1731,1,00:42:14.748,42,14,Clearance,59,France,From Throw In,Netherlands,Stefan de Vrij,Right Center Back,"[11.1, 73.1]",0.0,True,,3930173,,Right Foot,771,941,7787,,True,,,,
b9d9f681-c0ab-4985-96eb-45b5986c1a9f,1876,1,00:45:34.310,45,34,Clearance,66,France,Regular Play,Netherlands,Cody Mathès Gakpo,Left Wing,"[34.5, 3.9]",0.0,True,,3930173,,Right Foot,771,941,20750,True,True,,,,
106edcb9-9def-42b6-b32d-d0fb61311347,2073,2,00:03:57.927,48,57,Clearance,72,Netherlands,From Throw In,France,N'Golo Kanté,Right Defensive Midfield,"[89.2, 13.3]",0.0,True,"['7638ca09-e85b-445a-978d-4ec89ebbeca4', '8a4ea19a-fbf1-4a25-88a9-53370aabab8b']",3930173,True,Head,941,771,3961,True,,True,,,
1ab1f1cd-67e1-412a-9827-24c3545f56ba,2118,2,00:05:17.388,50,17,Clearance,75,France,From Free Kick,Netherlands,Virgil van Dijk,Left Center Back,"[6.1, 32.0]",0.0,True,['d478989a-35c2-49a7-b256-9d23c5673110'],3930173,,Left Foot,771,941,3669,,,,True,,
3809fdd3-032c-4e76-949d-87cf6b8fd57c,2163,2,00:06:34.618,51,34,Clearance,77,France,From Free Kick,Netherlands,Virgil van Dijk,Left Center Back,"[38.8, 3.0]",0.0,True,"['109b92eb-ff31-4b08-a133-62d2e09e0231', 'cf032dae-aba4-49fe-ac4e-46edf6379850']",3930173,True,Head,771,941,3669,True,,True,,,
ab17e401-1050-4e8a-834d-de5148bb2118,2518,2,00:17:06.442,62,6,Clearance,89,France,From Corner,Netherlands,Virgil van Dijk,Left Center Back,"[8.8, 39.2]",0.0,True,['65a78679-7682-498a-b86a-00d09fb0e87a'],3930173,True,Head,771,941,3669,,,,,,
c571fdc5-7f4c-47e8-82fb-5fbb5680ab74,2678,2,00:20:24.868,65,24,Clearance,92,France,From Corner,Netherlands,Jerdy Schouten,Right Defensive Midfield,"[8.5, 42.9]",0.0,True,['6c0609fb-f63b-4132-822f-c7b442536668'],3930173,True,Head,771,941,15503,,,,,,
747f4119-84fe-4217-a57a-3edd029f71f8,2777,2,00:23:20.928,68,20,Clearance,96,Netherlands,From Goal Kick,France,Theo Bernard François Hernández,Left Back,"[9.0, 36.0]",0.0,True,['c3cece01-b346-40ae-8a95-3885cdf0eefe'],3930173,,Left Foot,941,771,6704,,,,True,,
8b223f3d-d993-415b-883d-f0c807a81f92,2830,2,00:28:58.556,73,58,Clearance,98,France,From Free Kick,Netherlands,Virgil van Dijk,Left Center Back,"[18.7, 20.2]",0.0,True,['487a6a03-12fb-4aac-b880-161f6ceca79a'],3930173,,Left Foot,771,941,3669,,,,True,,
9940e824-75ce-42c4-9809-6910f99eb1cf,2961,2,00:32:49.794,77,49,Clearance,100,Netherlands,From Free Kick,France,Theo Bernard François Hernández,Left Back,"[7.0, 32.0]",0.0,True,['7a9a4665-5d79-4b6a-a419-edf92379836f'],3930173,True,Head,941,771,6704,True,,,,,
5e399d80-5c6a-43f5-bd8e-c6cb7f077821,3276,2,00:39:34.229,84,34,Clearance,108,France,Regular Play,Netherlands,Cody Mathès Gakpo,Left Wing,"[40.5, 4.7]",0.0,True,,3930173,,Right Foot,771,941,20750,True,True,,,,
f1fbe336-dcb9-4d4a-b7e3-ef440f8a7b93,3357,2,00:40:56.305,85,56,Clearance,109,France,From Throw In,Netherlands,Joey Veerman,Center Defensive Midfield,"[10.9, 43.4]",0.0,True,['2d07bd03-701f-4b94-9a67-97894d7718f1'],3930173,,Right Foot,771,941,21633,True,True,,,,
18278756-2dd3-4f5c-b942-919d3c9d130f,3383,2,00:41:18.978,86,18,Clearance,110,France,From Throw In,Netherlands,Virgil van Dijk,Left Center Back,"[9.4, 35.7]",0.0,True,['8bdbd08e-2b23-4340-9012-b462f7fb4705'],3930173,,Right Foot,771,941,3669,,True,,,,
e6bafd18-6be5-41d3-b5a9-74cf6fa1656c,3444,2,00:44:14.856,89,14,Clearance,114,France,Regular Play,Netherlands,Nathan Aké,Left Back,"[22.3, 2.4]",0.0,True,"['2dc6c4f3-8431-4006-a128-199ad706c9c7', '999891e0-1f21-4936-a62a-cb9a243a823a']",3930173,,Left Foot,771,941,3306,True,,,True,,
7d8b51b1-a561-4058-8ac5-7263a7e2d6e8,3542,2,00:46:14.373,91,14,Clearance,116,France,From Corner,Netherlands,Stefan de Vrij,Right Center Back,"[7.7, 41.9]",0.0,True,['430c06dc-0fbd-4615-8514-a80fb336da39'],3930173,True,Head,771,941,7787,,,,,,
d7979647-f49e-474a-b4ce-04ae6118431f,3560,2,00:46:44.000,91,44,Clearance,117,France,From Throw In,Netherlands,Nathan Aké,Left Back,"[9.6, 29.9]",0.0,True,['400d07da-9893-43db-b6ac-48dc656f94ee'],3930173,True,Head,771,941,3306,,,,,,
44907f3b-3230-448c-b664-a79578e5f593,3618,2,00:48:21.019,93,21,Clearance,119,Netherlands,From Free Kick,France,Jules Koundé,Right Back,"[1.7, 53.6]",0.0,True,['d4155f0f-16ea-44dc-ac90-5e1673e5707f'],3930173,True,Head,941,771,4445,True,,,,,
d10b452f-1e99-40c5-9fbd-1f58396f6611,130,1,00:03:00.624,3,0,Clearance,8,Spain,From Free Kick,Italy,Giovanni Di Lorenzo,Right Back,"[8.5, 50.4]",0.0,True,,3930172,,Right Foot,772,914,11514,,True,,,,
85ba100a-d554-4e7c-84e2-f7975013f20a,539,1,00:12:47.864,12,47,Clearance,22,Italy,Regular Play,Spain,Aymeric Laporte,Left Center Back,"[10.7, 42.9]",0.0,True,['38a08f5d-9d63-4c93-ab54-990d63288b60'],3930172,,Right Foot,914,772,4353,,True,,,,
723b2edc-69ef-4435-a6a9-b474c681ef24,1277,1,00:27:15.542,27,15,Clearance,45,Spain,Regular Play,Italy,Riccardo Calafiori,Left Center Back,"[7.1, 44.0]",0.0,True,['02345563-2432-4cf2-a72b-368483075cf4'],3930172,True,Head,772,914,41768,,,,,,
32ae6186-dcaf-4f31-bafc-1ef7dbe86760,1761,1,00:39:21.419,39,21,Clearance,67,Italy,Regular Play,Spain,Aymeric Laporte,Left Center Back,"[45.7, 1.9]",0.0,True,['98d0625d-1dce-42df-b0a2-813e772fec1f'],3930172,,Left Foot,914,772,4353,,,,True,,
e4c3a425-070f-4217-a309-3afef5cdb5c3,2040,2,00:02:35.691,47,35,Clearance,85,Spain,From Free Kick,Italy,Gianluca Scamacca,Center Forward,"[14.4, 35.4]",0.0,True,['853cf71c-4ae5-41be-8ddc-19d96056dff7'],3930172,,Right Foot,772,914,10992,,True,,,,
1c1ab95f-8181-418c-800c-fc76d7adfb83,2105,2,00:04:10.023,49,10,Clearance,88,Spain,From Corner,Italy,Giovanni Di Lorenzo,Right Back,"[3.4, 35.3]",0.0,True,"['3b3afe35-59bc-4667-b63e-60dce168a9f0', 'ed866d6e-dcd6-4048-a84c-4ff3980c474e']",3930172,True,Head,772,914,11514,,,True,,,
4cfb739a-2666-4ffc-a611-aaebd95aa09e,2106,2,00:04:12.358,49,12,Clearance,88,Spain,From Corner,Italy,Federico Chiesa,Left Wing,"[14.5, 36.0]",0.0,True,,3930172,,Right Foot,772,914,7156,,True,,,,
75678510-8910-4143-861e-cafb0529eaed,2117,2,00:04:22.698,49,22,Clearance,88,Spain,From Corner,Italy,Giovanni Di Lorenzo,Right Back,"[15.1, 20.2]",0.0,True,['69f8304b-8dd4-4c34-b51c-9c59814cfe54'],3930172,,Right Foot,772,914,11514,,True,,,,
de88d005-ba90-4978-95f7-b11c5b972a8a,2140,2,00:04:45.192,49,45,Clearance,88,Spain,From Corner,Italy,Riccardo Calafiori,Left Center Back,"[11.2, 38.5]",0.0,True,['59f68078-d508-4504-b172-cb3495a6a5c8'],3930172,True,Head,772,914,41768,,,,,,
d9c3875f-4720-4cea-9647-30a0d63f4e55,2965,2,00:22:22.721,67,22,Clearance,114,Spain,Regular Play,Italy,Alessandro Bastoni,Right Center Back,"[4.3, 52.5]",0.0,True,,3930172,,Right Foot,772,914,7480,True,True,,,,
3ad7b63f-687f-4157-af89-e30aab357d79,2981,2,00:22:58.807,67,58,Clearance,116,Italy,Regular Play,Spain,Robin Aime Robert Le Normand,Right Center Back,"[41.4, 74.3]",0.0,True,['97d860fd-fb01-4fec-90c2-37e378bf4bce'],3930172,,Right Foot,914,772,22128,,True,,,,
67664954-a36b-4d31-b5f3-0ad2ce905bd6,3667,2,00:42:04.149,87,4,Clearance,140,Italy,Regular Play,Spain,Aymeric Laporte,Left Center Back,"[19.6, 41.9]",0.0,True,['0c044192-0e0d-4933-8835-370ee203ec44'],3930172,,Left Foot,914,772,4353,,,,True,,
fcf7ec14-469b-437c-b5a3-4fb436f3205b,3669,2,00:42:04.967,87,4,Clearance,140,Italy,Regular Play,Spain,Marc Cucurella Saseta,Left Back,"[15.9, 37.6]",0.0,True,,3930172,,Right Foot,914,772,17620,,True,,,,
f5d20706-274a-40eb-b88b-be0263f82598,3715,2,00:43:31.956,88,31,Clearance,141,Spain,From Free Kick,Italy,Mattia Zaccagni,Left Wing,"[29.5, 2.6]",0.0,True,"['1a5adaa5-f1e6-4245-9749-aa66acfb0999', 'fbd32fd9-ecfc-49fe-b7bf-15b84a252bcc']",3930172,True,Head,772,914,8792,,,True,,,
18645965-3727-45ab-a93b-e478fc71f875,3717,2,00:43:33.587,88,33,Clearance,141,Spain,From Free Kick,Italy,Riccardo Calafiori,Left Center Back,"[21.1, 14.6]",0.0,True,['6eee2503-7fe9-4182-808a-a1ed4298651c'],3930172,True,Head,772,914,41768,,,True,,,
214bb74d-bb7e-4443-924f-5ea73e214ef7,3719,2,00:43:35.167,88,35,Clearance,141,Spain,From Free Kick,Italy,Riccardo Calafiori,Left Center Back,"[21.5, 14.7]",0.0,True,['6d1c0851-cbdf-429e-b8c0-6b92d2b12cdb'],3930172,True,Head,772,914,41768,,,True,,,
5895a29b-4449-4653-84ee-22b808233d0b,3780,2,00:45:36.606,90,36,Clearance,146,Spain,From Goal Kick,Italy,Alessandro Bastoni,Right Center Back,"[6.3, 37.6]",0.0,True,['846aaf34-0b2e-4fe4-bb18-d28a68ba0131'],3930172,,Left Foot,772,914,7480,,,,True,,
